terms,Id,tf_idf
11,16,1.276957697082425
portatile,26,1.1392517630610464
4.2,32,3.5795427900764705
pro,34,1.1434263044579023
4gb,39,3.446011397451948
ssd,54,0.6579184886762015
generazione,69,5.5254529391317835
webcam,76,3.446011397451948
pro,79,1.1434263044579023
13,81,2.480930501408361
portatile,95,0.5696258815305232
512gb,108,1.9701048776423702
uhd,112,2.886395609516525
dp,114,5.5254529391317835
mouse,118,1.8878667794053983
autonomie,121,5.5254529391317835
5g,139,2.752864216892003
17.3,152,4.426840650463674
vodlbov,153,5.5254529391317835
supporto,163,2.3899587232026342
mac,166,2.886395609516525
mouse,172,1.8878667794053983
custodia,184,2.229616073127455
mac,191,2.886395609516525
pavilion,192,4.139158578011894
computer,203,0.6201781606933544
eco,203,5.5254529391317835
laptop,207,0.7805208107685337
144hz,215,4.426840650463674
12,216,3.733693469903729
desktop,219,1.8618912930021374
13700h,225,4.832305758571839
m2,226,3.3282283617955644
aperture,243,5.5254529391317835
ricondizionato,2,1.7642528234382215
pollici,4,1.0595448204772002
tf,6,3.2228678461377385
abyss,27,5.5254529391317835
1235u,46,4.426840650463674
tower,54,4.832305758571839
portatile,56,0.5696258815305232
ram,56,0.8249725733393676
3,63,2.0914657346466377
16gb,74,1.6134299337036377
port,78,3.9160150266976834
512,86,3.1275576663334133
hd,88,2.15815710914531
ddr4,102,2.0597170363320574
olive,125,5.5254529391317835
pollici,144,1.0595448204772002
alimentazione,148,4.426840650463674
affari,150,3.733693469903729
zaino,156,10.13540846658245
laptop,158,0.7805208107685337
835,166,5.5254529391317835
qwerty,170,3.1275576663334133
custodia,176,2.229616073127455
laptop,178,0.7805208107685337
pulsanti,181,3.733693469903729
13,189,2.480930501408361
19.5v,196,4.426840650463674
800,245,4.139158578011894
latitude,247,4.832305758571839
16,250,1.9990924145156226
windows,14,1.4479154952260644
512gb,20,1.9701048776423702
pollici,23,1.0595448204772002
gb,25,2.6118904679113544
portatile,41,1.1392517630610464
8gb,55,2.0597170363320574
notebook,66,1.0145934326149337
ddr4,68,2.0597170363320574
6,99,1.4650099285853646
hdmi,106,1.8365734850178477
esprimo,119,4.832305758571839
business,119,3.446011397451948
massime,121,5.5254529391317835
business,126,3.446011397451948
rnnng,135,5.5254529391317835
compatibile,151,2.529720665577793
15,161,1.5742092205503564
accessori,171,4.832305758571839
4,172,2.434410485773468
840,190,3.9160150266976834
hp,196,10.017758638367782
rapido,216,4.832305758571839
laptop,217,0.7805208107685337
workstation,236,5.5254529391317835
4.2,241,3.5795427900764705
ultra,243,3.733693469903729
fisso,8,2.6922395950755678
pronto,10,2.434410485773468
mouse,22,1.8878667794053983
ssd,37,0.6579184886762015
i5,52,1.811880872427476
16gb,66,1.6134299337036377
512gb,67,1.9701048776423702
windows,79,1.4479154952260644
microsoft,80,4.139158578011894
macbook,81,2.229616073127455
6700,91,4.426840650463674
libre,100,2.6922395950755678
ssd,102,0.6579184886762015
4ghz,120,5.5254529391317835
512gb,137,1.9701048776423702
micro,137,3.733693469903729
piattaforma,147,5.5254529391317835
10,162,2.434410485773468
computer,166,0.6201781606933544
windows,174,1.4479154952260644
laptop,175,0.7805208107685337
attacco,177,5.5254529391317835
compatibile,199,2.529720665577793
computer,212,0.6201781606933544
led,216,3.1275576663334133
lavatrice,217,4.426840650463674
home,225,2.5810139599653437
kensington,227,5.5254529391317835
1500109it,227,5.5254529391317835
taygeer,238,4.832305758571839
ssd,20,0.6579184886762015
pixel,35,4.426840650463674
4,38,2.434410485773468
tastiera,67,1.8618912930021374
i5,70,1.811880872427476
3,80,2.0914657346466377
2.0ghz,84,4.832305758571839
32gb,95,3.446011397451948
intel,96,1.025643268801519
laptop,104,0.7805208107685337
ssd,104,0.6579184886762015
fi,107,5.270162362471239
sff,111,3.446011397451948
lcd,121,4.139158578011894
tommy,124,5.5254529391317835
tracolla,126,3.2228678461377385
neri,141,5.5254529391317835
convertibile,155,4.832305758571839
lavoro,155,2.817402738029574
6,161,1.4650099285853646
slot,185,3.9160150266976834
base,216,4.426840650463674
go,222,4.139158578011894
monitor,223,2.480930501408361
u.s,242,5.5254529391317835
portatile,245,0.5696258815305232
display,246,1.7877833208484155
led,3,3.1275576663334133
pollici,7,1.0595448204772002
gb,8,1.3059452339556772
gray,18,5.5254529391317835
n95,36,3.446011397451948
office,42,2.1242555574696285
ddr4,55,2.0597170363320574
notebook,76,1.0145934326149337
wireless,76,2.6350811812356194
13.5,80,5.5254529391317835
argento,82,2.886395609516525
1235u,83,4.426840650463674
pcie,86,3.446011397451948
ssd,89,0.6579184886762015
wi,92,2.6350811812356194
hp,100,1.4311083769096833
8gb,117,2.0597170363320574
portatile,122,1.1392517630610464
macbook,127,2.229616073127455
usb,157,1.3357981971053583
nero,159,1.6968115426426889
porta,160,1.8618912930021374
portatile,177,0.5696258815305232
portatile,180,0.5696258815305232
6400,181,4.832305758571839
microfono,201,5.5254529391317835
filo,206,3.9160150266976834
core,234,1.4824016712972337
desktop,235,1.8618912930021374
wexultor,7,5.5254529391317835
usb,21,1.3357981971053583
hdmi,26,1.8365734850178477
anno,39,4.832305758571839
10,72,2.434410485773468
expertbook,86,5.5254529391317835
intel,89,1.025643268801519
m.2,92,3.0405462893437836
nero,104,1.6968115426426889
computer,105,0.6201781606933544
usb,106,1.3357981971053583
w10,107,3.446011397451948
wifi,108,1.7412633052135227
16gb,137,1.6134299337036377
pc,140,0.19273414586641485
pc,148,0.19273414586641485
scuola,149,2.817402738029574
computer,156,0.6201781606933544
nero,162,1.6968115426426889
italiano,174,3.733693469903729
sottile,175,3.9160150266976834
pollici,197,3.1786344614316007
mac,205,2.886395609516525
hdmi,212,1.8365734850178477
ddr4,1,2.0597170363320574
wifi,6,1.7412633052135227
schermo,7,2.752864216892003
c56r,16,5.5254529391317835
gb,21,2.6118904679113544
numerica,39,4.832305758571839
15,41,1.5742092205503564
tastiera,47,1.8618912930021374
italia,68,5.5254529391317835
ssd,76,0.6579184886762015
15.6,83,1.8365734850178477
ram,87,0.8249725733393676
11,96,1.276957697082425
laptop,99,0.7805208107685337
zaino,131,2.895830990452129
raffreddamento,151,3.5795427900764705
scuola,156,2.817402738029574
grande,158,3.733693469903729
viaggi,158,3.9160150266976834
borsa,167,1.5001012483966345
5,169,2.6922395950755678
italiano,170,3.733693469903729
14,176,1.7412633052135227
mouse,182,1.8878667794053983
wireless,213,2.6350811812356194
ssd,215,0.6579184886762015
150,227,5.5254529391317835
xdr,230,5.5254529391317835
antipolvere,240,5.5254529391317835
os,3,5.5254529391317835
ssd,5,0.6579184886762015
celeron,21,2.529720665577793
pc,31,0.19273414586641485
pc,47,0.19273414586641485
m.2,49,3.0405462893437836
grafica,56,3.446011397451948
hp,64,1.4311083769096833
windows,64,1.4479154952260644
usb3.2,66,3.9160150266976834
g3,69,4.426840650463674
core,73,1.4824016712972337
180,74,4.832305758571839
ddr4,77,2.0597170363320574
garanzia,94,3.5795427900764705
ricondizionato,101,1.7642528234382215
lan,105,3.9160150266976834
10,110,2.434410485773468
mini,112,3.829070052975119
11,116,1.276957697082425
n100,120,3.9160150266976834
mac,122,2.886395609516525
computer,133,0.6201781606933544
6,135,1.4650099285853646
elite,136,4.426840650463674
zu,137,5.5254529391317835
cavo,174,3.1275576663334133
macbook,183,2.229616073127455
acer,184,3.2228678461377385
svago,187,5.5254529391317835
voova,189,5.5254529391317835
protettiva,193,3.446011397451948
usb,206,1.3357981971053583
240gb,212,3.446011397451948
fisso,213,2.6922395950755678
gaming,215,2.5810139599653437
cavi,228,3.733693469903729
2,230,1.9701048776423702
z230,236,5.5254529391317835
antigraffio,240,5.5254529391317835
thin,243,5.5254529391317835
n4000,7,4.426840650463674
dvi,19,5.5254529391317835
ram,40,0.8249725733393676
15.6,42,1.8365734850178477
wifi,43,1.7412633052135227
pro,52,1.1434263044579023
1215u,55,4.832305758571839
notebook,61,1.0145934326149337
chromebook,62,3.1275576663334133
led,62,3.1275576663334133
notebook,67,1.0145934326149337
1504,80,5.5254529391317835
amoled,98,4.426840650463674
goodtel,118,5.5254529391317835
disk,119,5.5254529391317835
hp,151,1.4311083769096833
16,160,1.9990924145156226
alimentazione,169,4.426840650463674
45x36x20,173,5.5254529391317835
a2251,183,5.5254529391317835
malva,193,5.5254529391317835
yoga,195,5.5254529391317835
compatto,205,5.5254529391317835
fisso,211,2.6922395950755678
12,222,3.733693469903729
custodia,226,4.45923214625491
lenovo,226,2.0914657346466377
fermacavi,228,4.832305758571839
avvolgente,248,5.5254529391317835
ssd,25,0.6579184886762015
wifi,25,1.7412633052135227
graphics,33,4.832305758571839
notebook,40,1.0145934326149337
ssd,43,0.6579184886762015
1tb,53,2.229616073127455
360,58,5.5254529391317835
portatile,74,0.5696258815305232
uhd,83,2.886395609516525
pc,95,0.19273414586641485
256,96,3.3282283617955644
offerta,97,5.5254529391317835
amazon,103,3.733693469903729
portatile,109,0.5696258815305232
computer,119,0.6201781606933544
hub,127,4.832305758571839
mosiso,155,4.139158578011894
usb,168,1.3357981971053583
2.4ghz,170,4.832305758571839
fili,170,3.9160150266976834
mixroom,177,5.5254529391317835
g6,192,4.832305758571839
adlx65ccge2a,195,5.5254529391317835
regolabile,201,3.5795427900764705
croce,202,5.5254529391317835
benfei,204,5.5254529391317835
fino,217,1.8618912930021374
certificato,223,5.5254529391317835
pro,224,2.2868526089158046
chromebook,226,3.1275576663334133
portatile,238,0.5696258815305232
argento,242,2.886395609516525
12.5in,246,5.5254529391317835
fi,8,2.6350811812356194
pro,11,1.1434263044579023
windows,19,1.4479154952260644
x,30,2.480930501408361
notebook,52,1.0145934326149337
gb,53,1.3059452339556772
windows,58,1.4479154952260644
win,65,2.1932484289565797
ssd,92,0.6579184886762015
ssd,93,0.6579184886762015
rtx,94,4.139158578011894
angolo,102,5.5254529391317835
zaino,133,1.4479154952260644
b4pro,137,5.5254529391317835
espandibile,143,3.733693469903729
10,151,2.434410485773468
laptop,156,0.7805208107685337
ergonomico,162,3.9160150266976834
viaggio,173,2.752864216892003
hp,175,1.4311083769096833
profilo,175,4.139158578011894
17,180,2.886395609516525
13,183,4.961861002816722
effetti,186,5.5254529391317835
lenovo,195,4.182931469293275
20v,195,5.5254529391317835
usb,227,1.3357981971053583
1tb,231,2.229616073127455
tastiera,239,1.8618912930021374
nero,245,1.6968115426426889
pronto,2,2.434410485773468
ram,3,0.8249725733393676
1920x1080,24,4.139158578011894
core,28,1.4824016712972337
quad,29,3.9160150266976834
ssd,38,0.6579184886762015
g72,62,5.5254529391317835
lenovo,70,2.0914657346466377
notebook,89,1.0145934326149337
144hz,89,4.426840650463674
hp,95,1.4311083769096833
ricondizionato,100,1.7642528234382215
pc,110,0.19273414586641485
stand,123,3.733693469903729
usb3.2office,137,5.5254529391317835
daypack,173,5.5254529391317835
universit,173,3.733693469903729
mosiso,183,4.139158578011894
caricabatterie,196,4.139158578011894
asus,199,3.0405462893437836
hdtv,204,5.5254529391317835
cpu,209,2.6922395950755678
vga,218,3.1275576663334133
doppio,221,4.426840650463674
case,222,4.426840650463674
air,222,3.0405462893437836
2019,231,4.139158578011894
gb,235,1.3059452339556772
19.5v,244,4.426840650463674
dvd,246,3.2228678461377385
6700,14,4.426840650463674
fhd,27,2.1932484289565797
laptop,29,0.7805208107685337
computer,43,0.6201781606933544
potente,53,5.5254529391317835
fhd,60,2.1932484289565797
ssd,65,0.6579184886762015
iris,73,3.733693469903729
wifi,77,1.7412633052135227
dual,81,2.817402738029574
ram,85,0.8249725733393676
ssd,91,0.6579184886762015
watt,119,5.5254529391317835
4t,120,5.5254529391317835
tf,127,3.2228678461377385
milano,129,5.5254529391317835
mosiso,160,4.139158578011894
italiano,166,3.733693469903729
pollici,178,1.0595448204772002
laptop,180,0.7805208107685337
3,185,2.0914657346466377
pc,238,0.19273414586641485
insegnanti,238,5.5254529391317835
schermo,241,2.752864216892003
hz,243,5.5254529391317835
design,251,4.139158578011894
slot,7,3.9160150266976834
celeron,13,2.529720665577793
pronto,40,2.434410485773468
i5,42,1.811880872427476
tipo,45,3.5795427900764705
8gb,75,2.0597170363320574
pcie,89,3.446011397451948
fino,92,1.8618912930021374
7,103,3.3282283617955644
elitebook,109,3.3282283617955644
wifi,114,1.7412633052135227
645,117,5.5254529391317835
5mp,118,4.832305758571839
dual,120,2.817402738029574
eye,122,4.832305758571839
laptop,122,0.7805208107685337
deck,127,5.5254529391317835
grande,130,3.733693469903729
collezione,131,5.5254529391317835
cm,131,3.733693469903729
solido,135,5.5254529391317835
id,141,5.5254529391317835
macbook,151,2.229616073127455
desktop,168,1.8618912930021374
custodie,184,5.5254529391317835
m1,184,3.5795427900764705
regolabile,185,3.5795427900764705
11,192,1.276957697082425
dpi,205,3.9160150266976834
computer,207,0.6201781606933544
240,213,3.5795427900764705
apple,230,3.446011397451948
borsa,238,4.500303745189903
60hz,239,3.9160150266976834
condividono,239,5.5254529391317835
mjlq2ll,242,5.5254529391317835
ram,9,0.8249725733393676
notebook,16,1.0145934326149337
365,21,4.139158578011894
open,35,4.426840650463674
15,40,1.5742092205503564
gen,46,4.139158578011894
portatile,50,0.5696258815305232
desktop,51,1.8618912930021374
notebook,57,1.0145934326149337
intel,70,1.025643268801519
xe,73,3.9160150266976834
15,78,1.5742092205503564
intel,80,1.025643268801519
computer,87,0.6201781606933544
14,90,3.4825266104270454
xe,90,3.9160150266976834
core,95,1.4824016712972337
fino,143,1.8618912930021374
17,158,5.77279121903305
portatili,161,3.3282283617955644
altoparlanti,169,3.446011397451948
copertina,176,5.5254529391317835
notebook,180,1.0145934326149337
15,199,3.148418441100713
usb,211,1.3357981971053583
lavabile,217,4.426840650463674
windows,2,1.4479154952260644
bt4.2,12,4.139158578011894
fq3002sl,17,5.5254529391317835
bluetooth,26,2.752864216892003
wi,30,2.6350811812356194
gb,42,1.3059452339556772
16gb,48,1.6134299337036377
i3,49,3.5795427900764705
super,58,4.426840650463674
14,71,1.7412633052135227
512gb,73,1.9701048776423702
15,93,1.5742092205503564
256,107,3.3282283617955644
1,127,2.6922395950755678
120gb,136,5.5254529391317835
10,136,2.434410485773468
grand,145,5.5254529391317835
hope,149,5.5254529391317835
custodia,154,2.229616073127455
6,160,1.4650099285853646
notebook,184,1.0145934326149337
850,190,4.426840650463674
trust,206,3.3282283617955644
colori,207,5.5254529391317835
xe,225,3.9160150266976834
acer,226,3.2228678461377385
lake,241,3.5795427900764705
uso,2,2.347399108783838
celeron,4,2.529720665577793
wifi,12,1.7412633052135227
hdmi,19,1.8365734850178477
intel,35,1.025643268801519
n4500,35,2.886395609516525
prodesk,37,5.5254529391317835
pacchetto,37,3.2228678461377385
lake,43,3.5795427900764705
aspire,56,4.832305758571839
samsung,58,3.446011397451948
2,71,1.9701048776423702
notebook,74,1.0145934326149337
libre,95,2.6922395950755678
ram,102,0.8249725733393676
md,105,5.5254529391317835
home,114,2.5810139599653437
comp,125,5.5254529391317835
porta,129,5.585673879006412
laptop,129,0.7805208107685337
stand,161,3.733693469903729
legno,163,5.5254529391317835
gxt,166,4.832305758571839
hp,184,1.4311083769096833
portatile,186,1.1392517630610464
gaming,229,5.162027919930687
64gb,3,4.139158578011894
schermo,12,2.752864216892003
intel,14,1.025643268801519
webcam,15,3.446011397451948
s,16,4.139158578011894
hd,19,2.15815710914531
chromeos,27,4.139158578011894
laptop,30,0.7805208107685337
pc,32,0.19273414586641485
2.0,43,4.832305758571839
intel,54,1.025643268801519
display,59,1.7877833208484155
3,69,2.0914657346466377
hd,70,2.15815710914531
chiavetta,71,4.426840650463674
portatili,77,3.3282283617955644
to,84,3.733693469903729
5050,91,4.832305758571839
i7,91,2.347399108783838
512gb,102,1.9701048776423702
rigido,110,5.5254529391317835
dissipazione,123,5.5254529391317835
6,149,1.4650099285853646
laptop,151,0.7805208107685337
borsa,160,4.500303745189903
tasca,167,4.832305758571839
nero,175,1.6968115426426889
sleeve,178,3.9160150266976834
macbook,180,2.229616073127455
reversibile,193,4.426840650463674
probook,196,3.9160150266976834
computer,202,0.6201781606933544
adattatore,204,3.5795427900764705
pc,212,0.19273414586641485
pollici,224,1.0595448204772002
gemini,241,4.832305758571839
sony,244,7.832030053395367
15.6,6,1.8365734850178477
5.0g,6,4.139158578011894
notebook,9,1.0145934326149337
emmc,16,3.3282283617955644
i7,19,2.347399108783838
16,23,1.9990924145156226
1,29,2.6922395950755678
argento,33,2.886395609516525
512gb,37,1.9701048776423702
wifi,50,1.7412633052135227
fhd,67,2.1932484289565797
2,73,1.9701048776423702
g1,75,4.832305758571839
16gb,79,1.6134299337036377
probook,95,3.9160150266976834
hdd,96,4.139158578011894
evo,98,4.832305758571839
14,103,1.7412633052135227
esclusiva,103,4.426840650463674
sdram,113,4.426840650463674
ssd,113,0.6579184886762015
bussiness,132,5.5254529391317835
postazione,138,4.139158578011894
borsa,150,4.500303745189903
z33,177,5.5254529391317835
400,182,5.5254529391317835
caricabatterie,190,4.139158578011894
profilo,193,4.139158578011894
pc,195,0.19273414586641485
base,209,4.426840650463674
3.1,211,5.5254529391317835
pro,219,1.1434263044579023
b13m,225,5.5254529391317835
desktop,234,1.8618912930021374
micro,235,3.733693469903729
2,239,5.91031463292711
portatile,250,0.5696258815305232
wireless,4,2.6350811812356194
n5095,6,3.733693469903729
11,14,1.276957697082425
ram,28,0.8249725733393676
i5,31,1.811880872427476
512gb,46,1.9701048776423702
fi,68,2.6350811812356194
computer,72,0.6201781606933544
plus,73,4.426840650463674
tastiera,78,1.8618912930021374
i5,82,1.811880872427476
wi,89,2.6350811812356194
optiplex,91,3.9160150266976834
windows,136,1.4479154952260644
portatile,152,0.5696258815305232
tracolla,155,3.2228678461377385
pc,156,0.3854682917328297
cavi,163,3.733693469903729
casual,177,4.139158578011894
inglese,186,4.832305758571839
b110,191,5.5254529391317835
320,195,5.5254529391317835
elitebook,196,3.3282283617955644
3,197,2.0914657346466377
laptop,198,0.7805208107685337
pc,201,0.19273414586641485
m3,202,3.733693469903729
argento,217,2.886395609516525
pollici,221,2.1190896409544004
pc,231,0.3854682917328297
15,232,3.148418441100713
mac,237,2.886395609516525
pc,10,0.19273414586641485
15.6,12,1.8365734850178477
processore,16,2.817402738029574
installato,21,5.5254529391317835
x,35,2.480930501408361
laptop,43,0.7805208107685337
intel,56,2.051286537603038
3,89,2.0914657346466377
mar,111,4.832305758571839
qwertz,115,5.5254529391317835
nero,152,1.6968115426426889
elegante,159,5.5254529391317835
macbook,160,2.229616073127455
taygeer,164,4.832305758571839
grande,164,3.733693469903729
grigia,171,5.5254529391317835
huawei,180,5.5254529391317835
240,192,3.5795427900764705
v7,200,5.5254529391317835
pollici,217,1.0595448204772002
fino,219,1.8618912930021374
italiana,246,3.0405462893437836
ricondizionato,246,1.7642528234382215
silver,3,4.139158578011894
bluetooth,25,2.752864216892003
cpu,42,2.6922395950755678
gb,44,1.3059452339556772
ddr4,49,2.0597170363320574
ram,52,0.8249725733393676
1080p,57,3.9160150266976834
libre,68,2.6922395950755678
ram,73,0.8249725733393676
6,78,1.4650099285853646
apple,81,3.446011397451948
tastiera,83,1.8618912930021374
display,85,1.7877833208484155
uhd,86,2.886395609516525
nero,89,1.6968115426426889
pronto,95,2.434410485773468
eat,108,5.5254529391317835
fino,120,1.8618912930021374
4k,120,3.0405462893437836
gioco,122,5.5254529391317835
unit,135,4.426840650463674
8gb,136,2.0597170363320574
scuola,145,2.817402738029574
15.6,159,1.8365734850178477
multifunzione,165,5.5254529391317835
tv,169,4.426840650463674
air,189,3.0405462893437836
fino,193,1.8618912930021374
cavo,203,3.1275576663334133
fisso,219,2.6922395950755678
asus,226,3.0405462893437836
casa,228,3.733693469903729
pulsanti,229,3.733693469903729
16gb,242,1.6134299337036377
ssd,8,0.6579184886762015
1920,23,3.3282283617955644
tel,48,4.832305758571839
hdmi,48,1.8365734850178477
ddr4,56,2.0597170363320574
windows,69,1.4479154952260644
512,70,3.1275576663334133
ssd,78,0.6579184886762015
core,81,2.9648033425944673
core,84,1.4824016712972337
14,109,1.7412633052135227
ricondizionato,138,1.7642528234382215
heroic,145,5.5254529391317835
raffreddamento,180,3.5795427900764705
tasti,188,4.426840650463674
laptop,189,0.7805208107685337
mouse,191,1.8878667794053983
portatile,198,0.5696258815305232
531,202,5.5254529391317835
hdmi,204,3.6731469700356953
cablata,206,5.5254529391317835
ram,212,0.8249725733393676
pro,213,1.1434263044579023
756gb,214,5.5254529391317835
filtro,233,5.5254529391317835
bluetooth,235,2.752864216892003
15.4,242,4.832305758571839
laptop,245,0.7805208107685337
inspiron,247,4.832305758571839
tavolino,249,5.5254529391317835
aocwei,4,4.426840650463674
core,14,1.4824016712972337
argento,17,2.886395609516525
3,36,2.0914657346466377
1024,56,5.5254529391317835
usb,61,1.3357981971053583
office,61,2.1242555574696285
tastiera,63,1.8618912930021374
oled,73,4.139158578011894
8gb,81,2.0597170363320574
supporta,84,3.733693469903729
14,97,1.7412633052135227
core,103,1.4824016712972337
fisso,107,2.6922395950755678
uso,107,2.347399108783838
laptop,115,0.7805208107685337
portatile,123,1.1392517630610464
bmax,137,4.832305758571839
processore,139,2.817402738029574
20kg,147,5.5254529391317835
3,150,2.0914657346466377
scuola,150,2.817402738029574
ufficio,152,2.529720665577793
basics,154,4.426840650463674
cerniera,171,3.9160150266976834
usb,172,1.3357981971053583
drive,179,4.832305758571839
air,183,3.0405462893437836
1,201,2.6922395950755678
alimentazione,203,4.426840650463674
laptop,204,0.7805208107685337
pctransfer,209,5.5254529391317835
a15,215,5.5254529391317835
16gb,215,1.6134299337036377
ufficio,228,2.529720665577793
universale,240,5.5254529391317835
1080p,243,3.9160150266976834
pc,244,0.3854682917328297
3551,247,5.5254529391317835
15.6,1,1.8365734850178477
espandibile,6,3.733693469903729
home,16,2.5810139599653437
ddr4,26,2.0597170363320574
wifi6,48,5.5254529391317835
16g,60,4.832305758571839
fino,67,1.8618912930021374
840,69,3.9160150266976834
thinkpad,70,3.733693469903729
pollici,74,1.0595448204772002
ram,80,0.8249725733393676
ethernet,92,3.5795427900764705
intel,95,1.025643268801519
ssd,105,0.6579184886762015
i5,111,1.811880872427476
3470,111,4.832305758571839
sid,126,5.5254529391317835
portatile,126,0.5696258815305232
desktop,135,1.8618912930021374
computer,141,0.6201781606933544
trust,169,3.3282283617955644
computer,181,0.6201781606933544
m1,189,3.5795427900764705
710412,192,5.5254529391317835
830,196,4.832305758571839
notebook,225,1.0145934326149337
universit,238,3.733693469903729
vaio,244,9.664611517143678
europea,148,5.5254529391317835
pc,23,0.19273414586641485
2.9ghz,23,5.5254529391317835
ram,30,0.8249725733393676
fhd,36,2.1932484289565797
v2,44,5.5254529391317835
5,44,2.6922395950755678
ufficio,51,2.529720665577793
64,69,4.832305758571839
computer,112,0.6201781606933544
3x,121,5.5254529391317835
fino,150,1.8618912930021374
stand,151,3.733693469903729
azzurro,173,5.5254529391317835
tastiera,174,1.8618912930021374
m.2,214,3.0405462893437836
custodia,217,2.229616073127455
tessuto,217,4.139158578011894
s2,221,5.5254529391317835
263it,225,5.5254529391317835
core,230,2.9648033425944673
1tb,237,2.229616073127455
2015,242,5.5254529391317835
11,10,1.276957697082425
ddr4,11,2.0597170363320574
lpddr4,12,4.832305758571839
celeron,15,2.529720665577793
6gb,32,3.733693469903729
pc,48,0.19273414586641485
schermo,50,2.752864216892003
fujitsu,54,4.832305758571839
pc,55,0.19273414586641485
gb,56,2.6118904679113544
8,69,2.5810139599653437
16gb,73,1.6134299337036377
16gb,78,1.6134299337036377
16,87,1.9990924145156226
pro,105,1.1434263044579023
lake,108,3.5795427900764705
32gb,114,3.446011397451948
razer,115,5.5254529391317835
iec,121,5.5254529391317835
adatto,143,4.832305758571839
antifurto,144,3.3282283617955644
lavoro,149,5.634805476059148
17,150,2.886395609516525
m2,176,3.3282283617955644
alimentatorer,192,5.5254529391317835
flex,195,4.832305758571839
x,197,4.961861002816722
computer,198,0.6201781606933544
pollici,199,2.1190896409544004
16gb,220,1.6134299337036377
128gb,223,3.3282283617955644
tecool,232,4.832305758571839
fisso,2,2.6922395950755678
1tb,4,2.229616073127455
n4000,12,4.426840650463674
core,18,1.4824016712972337
5,21,2.6922395950755678
3.0,28,2.960503581670247
1280x800,29,5.5254529391317835
fi,35,2.6350811812356194
jumper,39,4.426840650463674
10900f,44,5.5254529391317835
i5,63,1.811880872427476
wi,63,2.6350811812356194
pc,65,0.19273414586641485
pc,66,0.19273414586641485
intel,88,1.025643268801519
8gb,97,2.0597170363320574
256gb,97,2.267356401110302
samsung,98,3.446011397451948
2,105,1.9701048776423702
ricondizionato,110,1.7642528234382215
lpddr5,112,4.426840650463674
desktop,148,1.8618912930021374
pc,160,0.19273414586641485
lato,160,5.5254529391317835
compatibile,178,2.529720665577793
mini,186,1.9145350264875596
m2,189,3.3282283617955644
silenziosi,191,5.5254529391317835
computer,205,0.6201781606933544
porte,210,4.426840650463674
home,219,2.5810139599653437
hp,246,1.4311083769096833
i7,246,2.347399108783838
clip,208,4.426840650463674
mini,7,1.9145350264875596
14,26,1.7412633052135227
8,35,2.5810139599653437
lan,42,3.9160150266976834
tipo,48,3.5795427900764705
intel,49,2.051286537603038
16,56,1.9990924145156226
mouse,57,1.8878667794053983
office,59,2.1242555574696285
garanzia,68,3.5795427900764705
250,85,3.2228678461377385
6,93,1.4650099285853646
15,94,3.148418441100713
ram,109,0.8249725733393676
10,111,2.434410485773468
n100,116,3.9160150266976834
1000m,120,5.5254529391317835
borsa,124,1.5001012483966345
bagaglio,130,4.832305758571839
schizzi,174,4.832305758571839
barra,174,4.832305758571839
base,180,4.426840650463674
pavilion,190,4.139158578011894
office,214,2.1242555574696285
portatile,3,0.5696258815305232
fisso,38,2.6922395950755678
512gb,48,1.9701048776423702
512gb,64,1.9701048776423702
ram,71,0.8249725733393676
webcam,73,3.446011397451948
portatile,77,0.5696258815305232
blu,90,3.446011397451948
i5,95,1.811880872427476
hp,96,1.4311083769096833
8gb,101,2.0597170363320574
grey,103,4.832305758571839
8gb,111,2.0597170363320574
display,121,1.7877833208484155
ethernet,137,3.5795427900764705
caricatore,152,3.446011397451948
casual,155,4.139158578011894
store,161,5.5254529391317835
porta,164,1.8618912930021374
pollici,165,1.0595448204772002
easyjet,165,4.832305758571839
pollici,167,1.0595448204772002
link,188,5.5254529391317835
12.9,189,5.5254529391317835
255,192,4.832305758571839
001,192,9.664611517143678
cavo,228,6.2551153326668265
ethernet,228,3.5795427900764705
ddr4,235,2.0597170363320574
comodamente,251,5.5254529391317835
libre,8,2.6922395950755678
usb,9,1.3357981971053583
1tb,14,2.229616073127455
5000,29,5.5254529391317835
lettore,30,3.733693469903729
pc,40,0.19273414586641485
n4500,40,2.886395609516525
n95,67,3.446011397451948
notebook,96,1.0145934326149337
5800u,105,4.832305758571839
notebook,109,1.0145934326149337
pc,135,0.19273414586641485
ca,148,5.5254529391317835
messenger,160,3.733693469903729
6.4,169,5.5254529391317835
portatili,180,3.3282283617955644
filo,181,7.832030053395367
m3,183,3.733693469903729
supporto,185,4.7799174464052685
17,185,2.886395609516525
presa,203,5.5254529391317835
air,210,3.0405462893437836
computer,216,0.6201781606933544
supporto,221,2.3899587232026342
pc,240,0.3854682917328297
doppio,241,4.426840650463674
meta,242,5.5254529391317835
elitebook,246,3.3282283617955644
grade,246,5.5254529391317835
3567,247,5.5254529391317835
membrana,9,5.5254529391317835
pc,22,0.19273414586641485
1200,23,3.9160150266976834
32gb,38,3.446011397451948
office,40,2.1242555574696285
1342h,42,5.5254529391317835
mouse,45,1.8878667794053983
2.4,84,4.139158578011894
16,86,1.9990924145156226
3,104,2.0914657346466377
ddr5,113,4.426840650463674
bailhandle,125,5.5254529391317835
nero,130,1.6968115426426889
zaino,134,1.4479154952260644
